,USPS,ST,NAME,ZCTA5,LAT,LON
383,Vlaanderen,VLG,Glabbeek,3380,50.8727,4.9562
384,Vlaanderen,VLG,Kapellen,3381,50.8859,4.9517
385,Vlaanderen,VLG,Attenrode,3384,50.8778,4.9244
386,Vlaanderen,VLG,Sint-Joris-Winge,3390,50.9045,4.8749
387,Vlaanderen,VLG,Tielt,3390,50.9421,4.9051
388,Vlaanderen,VLG,Houwaart,3390,50.9337,4.8599
389,Vlaanderen,VLG,Tielt-Winge,3390,50.9174,4.8837
390,Vlaanderen,VLG,Meensel-Kiezegem,3391,50.8962,4.925
391,Vlaanderen,VLG,Ezemaal,3400,50.777,5.001
392,Vlaanderen,VLG,Wange,3400,50.7864,5.0314
393,Vlaanderen,VLG,Overwinden,3400,50.755,5.048
394,Vlaanderen,VLG,Neerwinden,3400,50.7676,5.0402
395,Vlaanderen,VLG,Rumsdorp,3400,50.7672,5.0744
396,Vlaanderen,VLG,Eliksem,3400,50.7841,5.0104
397,Vlaanderen,VLG,Laar,3400,50.7707,5.0264
398,Vlaanderen,VLG,Landen,3400,50.7527,5.082
399,Vlaanderen,VLG,Wezeren,3401,50.7307,5.1047
400,Vlaanderen,VLG,Walsbets,3401,50.7376,5.0841
401,Vlaanderen,VLG,Walshoutem,3401,50.7322,5.084
402,Vlaanderen,VLG,Waasmont,3401,50.7283,5.0633
403,Vlaanderen,VLG,Attenhoven,3404,50.9132,4.7294
404,Vlaanderen,VLG,Neerlanden,3404,50.778,5.0782
405,Vlaanderen,VLG,Halle-Booienhoven,3440,50.8053,5.1117
406,Vlaanderen,VLG,Zoutleeuw,3440,50.8332,5.1038
407,Vlaanderen,VLG,Dormaal,3440,50.8078,5.099
408,Vlaanderen,VLG,Budingen,3440,50.8651,5.0985
